,h1_固定40,h1_自适应,h5_固定40,h5_自适应
2019-11-27,-0.0007445055083489966,-0.0006912246425021431,-0.0004923062727107811,-0.0008288233638394529
2019-11-28,-0.0015045027488038384,-0.0014880506479126553,-0.0009096499646239881,-0.0013388537704476905
2019-11-29,0.0032737855069045548,0.003382533173241565,0.001675614864995574,0.0024983477155220888
2019-12-02,3.4216454261006915e-05,5.6843437913648334e-05,-3.4842158303770276e-05,5.009575875336847e-05
2019-12-03,8.774732194894713e-05,7.376217084951096e-05,2.865984365970549e-05,7.078204973543371e-05
2019-12-04,-0.005091578562421897,-0.005626359366462771,-0.0009034557394982402,-0.005229380054613398
2019-12-05,-0.0008533162944311814,-0.003226296279312298,-0.0006908987810503295,-0.00509576741885396
2019-12-06,-0.005095607664002766,-0.005949027336204433,-0.002770655035224565,-0.006623643597670442
2019-12-09,-0.00016210850762700022,-0.003889718571305594,0.00401021716815767,-0.0027959227065012093
2019-12-10,0.00018008252490134426,0.000898762529381262,-0.0012391656258684725,0.0004560910736428572
2019-12-11,-0.0004909725701947357,-0.0051596145192522105,0.004339772349569551,-0.004203229685396689
2019-12-12,-0.001998558527636479,0.0007513107489536836,-0.0040433988767177576,0.00012446830040100496
2019-12-13,0.0016141116430160272,-0.0018116239119057005,0.005760346142584937,0.0012077195736564606
2019-12-16,-0.005700490752354074,-0.008164208370884966,0.01109211903387366,0.00028230860395757633
2019-12-17,0.014519480003001952,0.01223159137220421,0.017027273306448428,0.009630170441175371
2019-12-18,0.006958539710013526,0.006958539710013526,0.006974991810904709,0.00620355648786058
2019-12-19,0.0025439798060669853,0.0024935513762379606,0.0027730333796441766,0.0027730333796441766
2019-12-20,0.002847339678160364,0.0024365297107855114,0.0041467238486463005,0.0041467238486463005
2019-12-23,-0.008020407054556776,-0.006904801515394433,-0.01099634970819044,-0.011012801809081622
2019-12-24,-0.019954823616423378,-0.01724704156799946,-0.022263219546764093,-0.021508237213065107
2019-12-25,0.014232010042973128,0.014232010042973128,0.013738527674880327,0.014232010042973128
2019-12-26,0.011170168338609874,0.011151240143966751,0.011151240143966751,0.011131135303565994
2019-12-27,0.0061801413156647375,0.005866198603554526,0.005953641804972554,0.0056503150627669006
2019-12-30,-0.00561597740276948,-0.00473488814382521,-0.005935868478570195,-0.005338606241288331
2019-12-31,0.004616724362855114,0.004520245294969166,0.0051186890585713995,0.004142314508523483
2020-01-02,0.012682942079096617,0.009391231286781739,0.012003092609458184,0.010375975350949895
2020-01-03,0.00635466140587685,0.0026795178975188827,0.007626454270247696,0.006317937096283992
2020-01-06,-0.002352374732256229,-0.0023299188097888413,-0.0026025878383133766,-0.0025094979344800405
2020-01-07,0.007736171114655381,0.00822997356138544,0.010746076650164246,0.01037198242589827
2020-01-08,0.011152147043790068,0.011542756852715776,0.011941175976545882,0.011957628077437065
2020-01-09,0.0011941641302512815,0.0013133964797590162,0.0012544199846726083,0.0013133964797590162
2020-01-10,0.00781653576490256,0.007851140871210152,0.007851140871210152,0.007851140871210152
2020-01-13,-0.0025874018351727834,-0.002726331453726818,-0.0025617416514150297,-0.0025428134567719073
2020-01-14,0.00534399449102054,0.008065068321684762,0.013363304513623478,0.014027188612864647
2020-01-15,-0.0037993670165494572,-0.004429604852147297,-0.003832155761998631,-0.004646369324994872
2020-01-16,-8.309966250629605e-05,0.0002267389443508555,0.0003978994987647893,0.0008775950584329101
2020-01-17,0.0005413328856613531,0.00035962640466378034,0.0002849692918706775,-0.0006647646626255178
2020-01-20,0.0016924488328225764,0.0008233549579840897,0.00013405152656430157,-0.0008857039765722782
2020-01-21,-0.00238486600061357,-0.0024968550841653974,-0.0012383921628194826,0.0005417087451074383
2020-01-22,-0.004846081287151272,-0.00812122674710727,0.0015846724520920976,-0.0010785210049893295
2020-01-23,0.0005248698464591609,0.0019813965256780795,-0.0007702596250492836,0.0012707298418323174
2020-02-03,0.046864930439691685,0.010734042557922464,0.0469217595896853,0.025579628265685155
2020-02-04,-0.013648465678649134,-0.014154386978070164,-0.012010082108064634,-0.012010082108064634
2020-02-05,0.01722965169722802,0.017836373806191713,0.01781992170530053,0.01781992170530053
2020-02-06,0.033971985679910485,0.03648145427570592,0.03524018323709552,0.03524018323709552
2020-02-07,0.01829208495266483,0.01829208495266483,0.01829208495266483,0.01829208495266483
2020-02-10,0.008234106146009498,0.008251902260959234,0.008251902260959234,0.008251902260959234
2020-02-11,0.019351039914782635,0.02036058465797268,0.02036058465797268,0.02036058465797268
2020-02-12,-0.0016270747343413252,-0.0033571970282442643,-0.0033571970282442643,-0.0032864544745742985
2020-02-13,-0.004279866356340253,0.011818645582672078,0.0117908828130044,0.014556675625934936
2020-02-14,-0.0003062785284242853,-0.000911161677530678,-0.0006834075278113988,-0.0010208671696055017
2020-02-17,-0.0024459110430904906,0.003290345759473379,0.00191634652050439,0.0044536328760000155
2020-02-18,-0.025955941633319313,0.00834907749263812,-0.015530871715439355,0.02388002858254316
2020-02-19,0.006579912499320669,0.017592259391691772,0.00787305380388785,0.017531938633687544
2020-02-20,-0.0026458236640248644,-0.006768516210446607,-0.0045714547721039285,-0.0077561092828376315
2020-02-21,-0.001450869644400868,0.008583268100470836,0.010141823622159674,0.013920094697747944
2020-02-24,0.0032607771551992236,0.013344813234781944,0.014285466687216121,0.01897647297631502
2020-02-25,0.0004336222953227211,0.003656822885181822,0.0046311089451504415,0.005795630669734658
2020-02-26,-0.0013130199548056407,-0.002350547069623392,-0.001993464616491814,-0.0022242666996497196
2020-02-27,0.0006116337097789488,-0.002197452409188478,-0.003095962960654785,-0.00433546556031804
2020-02-28,-0.02410753587085707,-0.027914827554554496,-0.02401367555164666,-0.027837680953660734
2020-03-02,0.0028801675391675326,-0.016256616374179897,-0.003304544371409029,-0.021141992635408283
2020-03-03,0.006150348490568991,0.05324222896756376,0.05030536515324643,0.06305118909323602
2020-03-04,-0.008955282084346443,-0.017726546742576375,-0.012498606324634367,-0.021591809456002555
2020-03-05,-0.0012591016272079853,0.016593614190495407,0.02246339089151963,0.0294066167199037
2020-03-06,0.005156723473267073,0.0009050230438298956,-0.0017181659425378163,-0.006695167708026301
2020-03-09,0.010904166901260996,0.002015081920252758,0.005359082161774214,-0.010856989015398324
2020-03-10,0.02780698583476005,0.017723021945914484,0.02116988290643429,-0.016799921872445195
2020-03-11,-0.005604600821302207,0.020798386366391253,-0.024275043657361297,0.022902288601110477
2020-03-12,0.00867590701874523,-0.00424240903629059,0.01970960377625367,-0.01614418391544845
2020-03-13,0.030388198344934118,0.01514447993760747,0.03337249876080387,-0.003568606811125097
2020-03-16,-0.016654575432365322,-0.009251292919484143,-0.022086699727052975,0.0008546141993538543
2020-03-17,0.021947080523270414,0.00910247580683582,0.04143067356615931,0.004013305106045823
2020-03-18,-0.0035122129053874788,-0.007200119883734523,0.0057777497440867085,-0.0023067922283221166
2020-03-19,0.007042987788558928,0.0006672117202883599,0.01589938274217467,-0.002448877054682016
2020-03-20,-0.017354442272601363,-0.01026827894580315,-0.016062488045033182,0.005913510445899573
2020-03-23,0.00982964928388853,0.007434382679372678,0.018394155286629854,-0.004784782593677024
2020-03-24,0.0018854818154502573,0.0007394081841259057,0.002506910085154708,-9.29111696537272e-05
2020-03-25,0.0036119012807040033,0.014858445447362999,-0.012860290020786789,0.011084380543053234
2020-03-26,0.0034868688638331285,-0.0022980047145373357,0.00617065437195399,-0.005111215330196595
2020-03-27,-0.0145190251068725,-0.01245429764922419,-0.013036987476084186,-0.006750650964606487
2020-03-30,0.021253245123447354,0.019773849585587887,0.021253245123447354,0.014321080041163012
2020-03-31,0.009701317610314054,0.009701317610314054,0.009701317610314054,0.008306485453912606
2020-04-01,0.011165791433340651,0.011165791433340651,0.011165791433340651,0.009052601499510848
2020-04-02,0.008340054877273689,0.008323602776382506,0.008340054877273689,0.008025087314778055
2020-04-03,-0.03037093712539057,-0.029423846611822985,-0.03027601126107875,-0.027072017923392647
2020-04-07,-0.007389759316836774,-0.005596977623103745,-0.009169430733097235,-0.00853277901170155
2020-04-08,-0.014944937246781304,-0.014343282317835463,-0.01597450963111976,-0.015991318622477615
2020-04-09,-0.005020100041669915,-0.005039028236313038,-0.006248299261325132,-0.006023486377466352
2020-04-10,-0.009774950670576169,-0.010243690277785449,-0.011027016270831781,-0.010660826898361661
2020-04-13,0.022155361256273823,0.02218207942733856,0.026392203307832315,0.027327074782878522
2020-04-14,0.0034460943803717656,0.0038136854081301315,0.00623617065647144,0.006708066322184015
2020-04-15,-0.010978410450124501,-0.011859167379138212,-0.016887256739504454,-0.017491283872223602
2020-04-16,0.005275301122017627,0.005682869332939569,0.00742013436339742,0.00742013436339742
2020-04-17,-0.014631485758455024,-0.014631485758455024,-0.014631485758455024,-0.014631485758455024
2020-04-20,0.0015067347009216775,0.0015067347009216775,0.0015067347009216775,0.0015067347009216775
2020-04-21,-0.0076547054406534585,-0.0076547054406534585,-0.0076547054406534585,-0.007638253339762276
2020-04-22,0.0026152571834839526,0.0026152571834839526,0.002614900293017279,0.0027048432155123044
2020-04-23,-0.014352029457522451,-0.014335220466164594,-0.01336092279502873,-0.013852990816229073
2020-04-24,0.006222884449725411,0.0064493772616964415,0.006001931845803389,0.00622387157331729
2020-04-27,0.014910236645940452,0.015685976972094784,0.01511080255353035,0.016309675018372112
2020-04-28,0.002569301394118718,0.005096174004587725,0.005388251013598945,0.005923171334141452
2020-04-29,0.010380899200344159,0.012984907816260173,0.013474744297653322,0.014480402268805679
2020-04-30,-0.0007560710750291469,-0.0017282679784753582,-0.0015867060472095822,-0.0018471722479316433
2020-05-06,-0.008578812409000028,-0.009934614859754944,-0.0077311253179679655,-0.008103129768835194
2020-05-07,0.007303708496730785,-0.008589423996855477,-0.001969380696494777,-0.013149586663587978
2020-05-08,0.004809844045886578,-0.001017926530152182,-0.001987078142169192,-0.0060015745675596295
2020-05-11,-0.004658265331536064,-0.008278713021612545,-0.005887115190646075,-0.009774854894201847
2020-05-12,0.0008335496769608583,0.0027325867453287787,0.002178119474246113,0.0036394879987781204
2020-05-13,1.0080153600693578e-05,6.314144735792911e-05,3.36207738703237e-05,9.683470441413793e-05
2020-05-14,-0.004325446197674385,-0.007455081313087746,-0.004220149476946428,-0.009844696088755748
2020-05-15,-0.00020005760967946117,0.003759122410138974,0.004096736449045581,0.0065115472344884845
2020-05-18,-0.0008506112526137055,-0.002542691288553327,-0.0022024643753763753,-0.0037943799662333803
2020-05-19,0.0016790637130927161,0.0024888844929427116,0.0014882420920390663,0.002591558767184679
2020-05-20,-0.009837875115258164,-0.011345543431190597,-0.010572651108654367,-0.011329091330299414
2020-05-21,0.004248213899686899,0.007353673323107524,0.006735084015198996,0.007608411549512793
2020-05-22,0.004571746340877479,0.016065680397656105,0.011998173174007665,0.016623979951589183
2020-05-25,-0.004516570680874052,0.017122985232788546,0.008727364851958424,0.01805964363817616
2020-05-26,0.0019558167624979844,-0.0009925381403985494,5.910656448212566e-05,-0.0025588484678520317
2020-05-27,0.012971794577359952,-0.011441009477466572,0.018706963993796975,-0.00486013290662731
2020-05-28,-0.007721197729302116,-0.005798918250283534,-0.007704388737944259,-0.0022188436049284154
2020-05-29,-0.006127213935095348,-0.002110059805266852,-0.00624756407629214,-0.0014298453035973446
2020-06-01,0.012315619337897403,-0.009674053507054954,0.01690564329219649,-0.000945011775793948
2020-06-02,0.023057993158014052,-0.0034118655463977222,0.0259842617142436,-0.02475413957308278
2020-06-03,0.004912374593588151,0.0036860078985528665,0.0045977018169361256,-0.0015540084497502062
2020-06-04,-0.006928859550063624,-0.003451286731449746,-0.007127415594046514,-0.0016635896644647402
2020-06-05,0.004037295869479836,0.0017158553264385392,0.0047653729494435615,0.001529774027332229
2020-06-08,0.0016452847410704213,-2.857253319593601e-05,0.002130310928371038,-0.0008188269516091842
2020-06-09,-0.0016038141778185486,0.0018479909371153383,-0.002721719675289706,0.0022546636223601674
2020-06-10,0.0004423971931208895,-0.002817692242080752,0.002323516052775233,-0.0030207151181564015
2020-06-11,0.0002834226401956087,-0.0006695709858173761,0.0007802928995447136,-0.0008630492662972355
2020-06-12,0.0033557826629762814,0.013982657542876944,-0.008436408746674734,0.012883008557047477
2020-06-15,-0.0007205353816384808,-0.0121497041353025,0.008564676813280441,-0.011590173885140043
2020-06-16,-0.0020274985184151064,-0.002459495033153657,0.0011117844697403608,-0.0022536606318051327
2020-06-17,-0.013093666418535082,-0.01644320669835272,0.006186012223817771,-0.016198108050740782
2020-06-18,0.00425193937501303,0.0003283162171647243,0.004829888616437634,-0.0020153412947981043
2020-06-19,-0.0018727946679209294,0.0006926356857629134,-0.0024353477646778376,4.5644575738162845e-05
2020-06-22,0.00504507103319016,-0.006627733488642196,0.010093218896275073,0.0003877872786749632
2020-06-23,0.002654336050165348,-0.002733851863772412,0.004209074415721342,-0.000786989040236237
2020-06-24,-0.00020968134366170356,-7.011329933475659e-05,-6.726621180357074e-06,0.0003529867412763709
2020-06-29,-0.0005342700422058335,0.0016383905930745755,-0.0014166124062933209,0.0012060063558957705
2020-06-30,0.0004363545214384481,0.002201525248820446,-0.0012230056547399971,0.0013463708633754885
2020-07-01,-0.0029590749077197005,-0.014612040605729494,0.002699108594897871,-0.012613573797553523
2020-07-02,0.003062857551675873,0.0016507054870428606,0.001367884237603114,-0.0023714149121574074
2020-07-03,0.009327465591476231,0.0018989218771232432,0.0066851801393561635,-0.00361158915729193
2020-07-06,0.017789940028654246,0.016833641032548047,0.014675373886746912,0.0018160595254943291
2020-07-07,0.03884818898518572,0.03733046675591734,0.04168482491492069,0.028258698405560903
2020-07-08,-0.007556623705846978,-0.007556623705846978,-0.007556623705846978,-0.007556623705846978
2020-07-09,0.032645762625289405,0.03266221472618059,0.032645762625289405,0.03266221472618059
2020-07-10,0.021406787172682826,0.022134797360666883,0.02138997818132497,0.022134797360666883
2020-07-13,-0.004035598944348823,-0.0041718128475720815,-0.0038571760774716106,-0.004120755640373306
2020-07-14,0.044397003225073194,0.04634779911177116,0.04997757013439333,0.05173785579620235
2020-07-15,-0.018497190575318685,-0.02091999228236604,-0.019325950683258705,-0.021607314426149975
2020-07-16,-0.020283245362003596,-0.022453993903244148,-0.024363473298339374,-0.026124235526868538
2020-07-17,-0.04439167777632394,-0.04439167777632394,-0.043014993378687374,-0.0444817680185666
2020-07-20,0.011714054295800105,0.011762340927002683,0.008538582629043088,0.009630075025823321
2020-07-21,0.017472200697455906,0.020162118130554716,0.02572501438530611,0.0267562953798021
2020-07-22,0.0032068877054346806,0.004092862493951136,0.002959122474528642,0.003914643914433754
2020-07-23,5.4940622376021934e-05,5.4940622376021934e-05,5.4940622376021934e-05,4.687269654352572e-05
2020-07-24,0.001974446801090074,0.001974446801090074,0.001974446801090074,0.002171717681460627
2020-07-27,-0.01840081420579212,-0.018524011444742805,-0.01837318714511065,-0.018427532376856858
2020-07-28,0.004966042339544725,0.00729047236451491,0.004502431251737621,0.005582137842721944
2020-07-29,0.0017557941555897425,0.0017865733085661569,0.002419103394141144,0.0030439660338570105
2020-07-30,0.005524276600505902,0.0076548310488790145,0.011788341332614392,0.017633724844197677
2020-07-31,-0.0015281263035831693,-0.0018447144766279878,-0.0007838501894007427,-0.0011428044557373048
2020-08-03,0.0006825096922515006,0.002068014185322237,0.002036686457960628,0.002068014185322237
2020-08-04,-0.0009561492400911372,0.0011023719790640317,-0.0008326619642708354,0.0011023719790640317
2020-08-05,-0.0034318483279224573,-0.004146450147693817,-0.0003759327283393107,-0.004084674475572522
2020-08-06,0.0017550802916235062,0.002938579155278309,0.0006899044527161453,0.0072749611030247865
2020-08-07,0.000833243191240219,-0.0002613940055729972,0.0004891821941776326,-0.0018627674558583057
2020-08-10,0.006731069440707421,0.0026585705364112803,0.0046917655184487775,0.0026597812977673554
2020-08-11,-0.0023639497645997595,-0.0004109187685646471,-0.005267090112772757,-0.0027852591781869756
2020-08-12,0.015274532745179495,0.0077368409825524145,0.02024465149939595,0.007798616654673709
2020-08-13,0.008510233099796581,0.002648220082292024,0.015797355435361055,0.006702933767619029
2020-08-14,-0.0023346328773606435,-0.00042949518426455214,-0.005123947985736821,-0.0020772378197771307
2020-08-17,-0.012312306035200699,-0.007582517318890761,-0.013244700995968216,-0.005346713546587089
2020-08-18,-0.02058946169325403,-0.012582857485938681,-0.020522123332236762,-0.008212546168272217
2020-08-19,-0.00391235275519732,-0.0009858318148802544,-0.004683389399793465,-0.001917032583521507
2020-08-20,0.015414976502855143,0.008779498507493369,0.016796853801021912,0.006659257125144664
2020-08-21,0.008015996285311688,0.0030733601280792337,0.0063847672158777145,0.003887436490952836
2020-08-24,-0.006964458422375059,-0.004742747939000009,-0.004285917179620774,-0.0028391832954025127
2020-08-25,-0.012812712391379478,-0.01045689038366593,-0.009416979491482307,-0.006026087699924522
2020-08-26,0.0042113256197096535,0.003591437919793832,0.0042113256197096535,0.0030478489400126625
2020-08-27,0.020688998207106696,0.019245907401535665,0.02064760564374559,0.01294476455998879
2020-08-28,-0.005211150128495112,-0.004400711778953323,-0.004720483546455602,-0.0028378221453791625
2020-08-31,-0.019532991056810632,-0.01586626414128512,-0.01870244907106404,-0.00887875719684442
2020-09-01,0.003114189145326909,0.002861561536022874,0.003097737044435726,0.002085018581743184
2020-09-02,-0.0044282181690510165,-0.0044282181690510165,-0.004588057327112341,-0.0044282181690510165
2020-09-03,-0.0029388254779916688,-0.0029388254779916688,-0.0028563671526833563,-0.0029388254779916688
2020-09-04,0.018657348024743427,0.018657348024743427,0.01867380012563461,0.01867380012563461
2020-09-07,-0.005350461324416913,-0.005350461324416913,-0.005544366770869822,-0.005544366770869822
2020-09-08,0.017138316646231357,0.017158421486632117,0.01776036684362554,0.017778162958575275
2020-09-09,-0.004022052261900246,-0.0042462645957228665,-0.00450338286465239,-0.004639040970722173
2020-09-10,0.017810148166261638,0.019542611552413776,0.015806257476748395,0.018733820028266866
2020-09-11,-0.0014793999844481018,-0.0015298284142771263,-0.006772305762327315,0.0012478298012560045
2020-09-14,0.013465078575048722,0.015957627366830606,0.012175224317675766,0.010763874328783517
2020-09-15,0.008908071265058182,0.008520914093502517,0.008542201816462864,0.00967874292952291
2020-09-16,0.004417569361458842,0.004679684847697608,0.00502890590767711,0.004594413935210517
2020-09-17,-0.004352835358851518,-0.004506150016369226,-0.005993811872186273,-0.0028555706435104793
2020-09-18,0.001925174009129598,-6.845376028834105e-05,0.003978191674314551,0.0022971875185214905
2020-09-21,-0.002625301380508076,-0.009019181504522118,0.0024832050734816947,-0.0016047735019169298
2020-09-22,-0.003049658983318467,-0.0007770388601581603,0.00024843832557565164,0.004123050624435298
2020-09-23,0.003144798776218227,0.008606761768380081,0.005081946892410798,0.009773307008229976
2020-09-24,-2.5107926320688383e-05,-0.0012341628909612423,5.671226655726001e-06,-0.002693209950168217
2020-09-25,0.00413441685877076,0.013028567876619396,0.0029242434346577967,0.01830398135246047
2020-09-28,-0.004936837553529801,-0.002547190648212188,-0.0048454495181095925,0.0042379842374310585
2020-09-29,-0.0029637632620857332,0.0018120578868017182,-0.00720283909649187,-0.0004524514193015206
2020-09-30,0.004605790302926467,0.00019242507992631134,0.008847712275831119,0.006374655969901547
2020-10-09,0.0023815796028626214,0.00039718145856942796,0.0035515286885064484,0.0016778604030017472
2020-10-12,0.00020289386006741252,-0.009964228004677913,0.013574713391099424,-0.0034185565986833964
2020-10-13,0.03181713651741435,0.030555305056440465,0.021349862580485917,0.00945890902652145
2020-10-14,0.002734243589497971,0.0025140710035081192,0.0022931234239417855,0.002464798025892731
2020-10-15,-0.007738780136040081,-0.006886199919321215,-0.0062748200243528465,-0.007789208565869106
2020-10-16,-0.004737897499866242,-0.002758873127126576,-0.004111138309710851,-0.004204266481275454
2020-10-19,-0.0001843581934665526,-0.00015897268119141107,-0.0002584519316596628,-0.000251776284654605
2020-10-20,-0.0037509912227767666,-0.0011741915022829691,0.0045109740226310455,0.00679978016824264
2020-10-21,-0.0025330924285422527,-0.004611523121535451,-0.01121433463549918,-0.01121433463549918
2020-10-22,0.004381305294806556,0.007413297343622323,0.013156593394997314,0.013156593394997314
2020-10-23,-0.00034528025450709194,0.0014139453360790938,0.00668153491770274,0.00668153491770274
2020-10-26,0.003662617399103221,0.010670244923139673,0.014823948698600714,0.01505798614374585
2020-10-27,-0.0031091597927367658,-0.002361912958615451,0.0004554883443305742,0.003366380836519002
2020-10-28,0.0004336214684083435,-0.001250931974814497,0.004437633721866035,0.001989532893237245
2020-10-29,-0.0020980990381276937,-0.002144149676184617,-0.006843594651175339,-0.006785950799369724
2020-10-30,-0.0133954564781339,-0.01530282503006909,-0.009244853298775769,-0.006937228432428072
2020-11-02,0.011569459339119202,0.01349676598230177,0.01292292769752415,0.012985276716112338
2020-11-03,0.0007669604464828918,-0.001163297422496367,0.0002751391707410881,0.0014326622549652836
2020-11-04,-0.009262666266635999,-0.0092323071623803,0.0010012926072930101,0.0007903340979696864
2020-11-05,0.00045342852138137196,0.0006790230227798268,-0.00016457149874924966,0.0012462335468917563
2020-11-06,-0.007960785099126344,-0.007960785099126344,-0.006273257542393392,-0.00991568258119599
2020-11-09,0.001434970479103862,0.0014082523080391255,0.001255450325083596,0.0016736512593845385
2020-11-10,-0.013552675956180182,-0.01223020468731203,-0.017014149933702816,-0.01826792095530894
2020-11-11,0.0031296004303579435,0.0030357401111475355,0.01100286348961944,0.004813124651991913
2020-11-12,0.0017660626757016018,-0.0017301311451095394,0.009854251486519265,0.005364396892054366
2020-11-13,0.0003801871900179617,0.0003387946266568577,-0.0016716544432698614,-0.0018566801409785226
2020-11-16,-0.0033443259106956847,-0.003657473504603122,-0.0037886470019860147,-0.004099550748043523
2020-11-17,-0.008046829525959307,-0.008046829525959307,-0.006610289786293623,-0.00694365340414743
2020-11-18,0.008270614230572222,0.008270614230572222,0.007992031499016616,0.008287066331463405
2020-11-19,0.0040123115404571644,0.0040123115404571644,0.004169080066859499,0.004169080066859499
2020-11-20,-0.010250754364932333,-0.010250754364932333,-0.01023430226404115,-0.01023430226404115
2020-11-23,-0.006850486032687373,-0.006850486032687373,-0.007074762475234424,-0.007074762475234424
2020-11-24,-0.00751351503535119,-0.00751351503535119,-0.008100496164534236,-0.008100496164534236
2020-11-25,0.003015070810179935,0.003015070810179935,0.003015070810179935,0.0029972746952301992
2020-11-26,0.01448819383327483,0.014540648518555547,0.01463267879518586,0.015249950915486796
2020-11-27,0.003395782904546118,0.00408070866098171,0.0051841672181292915,0.005749102015618973
2020-11-30,-0.00032289982694694324,-0.0004558073327293598,-0.00045304454408470654,-0.0005615068786733727
2020-12-01,0.002575919734284666,0.0029936103667125773,0.001360534616484135,0.002789423454600734
2020-12-02,-0.010912836148655715,-0.012051478127770854,-0.007555810770716171,-0.011236478007234478
2020-12-03,-0.0001850331683587584,0.0009083769900082273,0.001039837328381258,0.0016982603127014217
2020-12-04,0.00023411098278065172,0.000335329091034128,0.0004168454349725234,0.0004423800023294273
2020-12-07,-0.008723773027703793,-0.009235651206790174,-0.008203691990236376,-0.008181236067768988
2020-12-08,0.003375281293402806,0.0037261868914429132,0.0032168029797332094,0.003004716057823033
2020-12-09,0.0023061579248306475,0.0027321829099278554,0.00237979606618212,0.00234076303113824
2020-12-10,0.0152924952295832,0.016134122380849193,0.013080819268315683,0.014664224676373412
2020-12-11,-0.0006522867506065493,0.00011876356090562756,-0.0003050463747396276,0.0006495219337274604
2020-12-14,-0.0017416262231921711,0.007424890861698641,-0.013220169028976596,0.0011815760423204529
2020-12-15,0.008944897134979889,0.002132834007807277,0.009608134625692365,0.005518009935321197
2020-12-16,0.0010070604874184465,0.00042368833247035395,0.0010413424136832673,0.0005071499929614936
2020-12-17,-0.00638571774075332,-0.0030546213486113724,-0.006424852377928114,-0.0017728734591522812
2020-12-18,0.008357145523326604,0.0020210382061425633,0.003227882692591807,-0.0046423431061530076
2020-12-21,-0.00044422352207883393,0.00043964043198618753,4.43181671707383e-05,0.0006399321556801948
2020-12-22,0.004729726463742004,-0.009571809334140528,-0.009300914379925366,-0.014633680561522372
2020-12-23,-0.003451333644603021,-0.0004504907739627225,0.0020797823802357327,0.0037492257949583944
2020-12-24,-0.008450311289835479,-0.00750372544142208,-0.0060349892445994095,0.0009291397855413623
2020-12-25,-0.007689239242049164,-0.0005091344300688118,-0.008587628720257718,-0.0004226318196717001
2020-12-28,0.0007770594779349196,0.00023515823668100435,0.0009416492802467081,-0.0003154476760564397
2020-12-29,-0.0011197088105160393,0.000496614320110871,-0.0018117896929791663,-0.000283484774423925
2020-12-30,-0.0018639187528941348,0.0007560797711572678,-0.0048134959006808165,-0.0016656851389159652
2020-12-31,0.0036857263006147075,-0.0023417001237343057,0.006623825672817902,5.128255122341052e-05
2021-01-04,0.0034744315288889587,-0.009278833513880336,0.009657863412671304,-0.007745405235002926
2021-01-05,0.014063047288204166,0.010486694906318577,0.005001451719189986,-0.008024391490301307
2021-01-06,-0.001032092539720033,-0.0010666976460276256,-0.0005968712680137365,-0.0008845983536953306
2021-01-07,-0.004961010191455249,-0.004617302004555006,-0.004378244350131624,-0.004797521517599035
2021-01-08,-0.016500409716094063,-0.016500409716094063,-0.014815992719111772,-0.014330250145605555
2021-01-11,-0.010540856302462492,-0.010540856302462492,-0.008623870455365628,-0.004920784903396349
2021-01-12,-0.009474925188265485,-0.009474925188265485,-0.007255597020306501,-0.003582357322072804
2021-01-13,0.017261365120114103,0.017197516634285613,0.017949510444208287,0.00766561805389329
2021-01-14,-0.009971873423401204,-0.008421225364746304,-0.011580045684186214,-0.008421225364746304
2021-01-15,-0.0009637688860269955,-0.001097462275091637,-0.001291741735170241,-0.0008196917186477173
2021-01-18,0.0005291301850020566,-0.00043353796849635457,0.0007472265046040111,0.00044180190618508505
2021-01-19,0.00437606228026388,-0.0012664605925682571,0.0007055683426205508,-0.011788450906035806
2021-01-20,-0.005413117414630976,-0.006373470660240115,0.0036782081791828574,0.0063193711277869866
2021-01-21,-0.0011372144144542492,-0.0014418243248215034,-8.84615391496814e-05,-0.0010185963699373883
2021-01-22,-0.007858997930799657,-0.008010236259201189,-0.0003889109046520566,0.005482603546613392
2021-01-25,0.00047246176035286956,8.0471598535806e-05,0.0003132775340346022,-0.0005150918228066435
2021-01-26,0.006023546943203601,0.0032240228538458816,0.0032997904590874633,-0.008437452550062367
2021-01-27,-0.0018464299385604218,-0.0031707432337256224,0.005760099856230715,0.0034075506523082067
2021-01-28,-0.005975067691815136,-0.00730984902116891,-0.0005958505755606343,-0.0018778430682005764
2021-01-29,0.0018323993604466705,0.00029146397025243677,-0.002745099647374189,-0.003837116405188434
2021-02-01,-0.014893627337238457,-0.016687791043465728,-0.020365687794732978,-0.020365687794732978
2021-02-02,0.004051197206683878,0.005414294875104705,0.008761232675446248,0.008744780574555066
2021-02-03,0.004057487394162177,0.005823108805672424,0.006464271954384411,0.006268821504634098
2021-02-04,-0.01763043058844926,-0.01982364385648168,-0.018493941442625235,-0.018397462374739288
2021-02-05,-0.011189168146175711,-0.01478931733435492,-0.009420349339827288,-0.01270447536763981
2021-02-08,-0.01249412561466447,-0.01406836879799635,-0.009894447813738477,-0.011942589547171353
2021-02-09,0.0018989681016270896,0.002174586888324363,0.001329141019733992,0.0014578554167220669
2021-02-10,0.025914631564799846,0.02845057550722545,0.03175126784994075,0.03175126784994075
2021-02-18,0.01973942088776712,0.01973942088776712,0.019072598635413527,0.01909039475036326
2021-02-19,0.003853336459470269,0.003971103250316563,0.0038164872053781406,0.004027932400310179
2021-02-22,0.014535546567367727,0.020874302084761112,0.019664465654785874,0.023942958358226872
2021-02-23,-0.0005624441686174631,-0.011956857854073353,-0.007175136944442023,-0.017860335409135057
2021-02-24,-6.942332839318172e-05,-0.0006870255376747545,-0.0006638948157467826,-0.000934600988866657
